# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_EPSG:28353
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -27.267944 131.267928
> 23 42
5.33670e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  1.931602e-01  1.886315e-01  1.843293e-02
5.33670e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -2.764855e-01 -4.206656e-01  1.990905e-02
5.33670e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -1.595220e-01 -1.056174e-01  1.934636e-02
7.30527e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  3.508065e-02  4.152584e-02  1.501385e-02
7.30527e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  1.564988e-01  1.743743e-01  1.501385e-02
7.30527e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -2.005228e-01 -3.284538e-01  1.717929e-02
7.30527e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -1.134686e-01 -9.588922e-02  2.389551e-02
1.00000e+04  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  6.123478e-02  3.001103e-02  1.062249e-02
1.00000e+04  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  1.053212e-01  1.334502e-01  1.062249e-02
1.00000e+04  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -1.085815e-01 -2.422735e-01  3.020527e-02
1.00000e+04  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -1.108797e-01 -1.263226e-01  3.997098e-02
1.00000e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -4.382350e+01 -6.099681e+01  1.726447e+01
1.00000e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  5.360323e+01  4.684798e+01  2.467986e+01
1.00000e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -3.349952e+01 -4.245731e+01  9.949156e+00
1.00000e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.729779e+01  1.489656e+00  1.636343e+01
1.36887e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -3.134335e+01 -4.675850e+01  2.739103e+00
1.36887e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  4.873732e+01  4.693345e+01  2.739103e+00
1.36887e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -2.562206e+01 -3.620512e+01  2.739103e+00
1.36887e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.182287e+01  9.130565e+00  2.739103e+00
1.87382e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -3.854407e+01 -3.854777e+01  4.713977e+00
1.87382e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  3.414048e+01  2.880354e+01  4.388046e+00
1.87382e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -2.862554e+01 -2.789055e+01  2.765759e+00
1.87382e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  6.618526e+00  1.505371e+00  2.995917e+00
2.56502e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -2.868858e+01 -3.216715e+01  1.940058e+00
2.56502e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  3.390162e+01  3.118262e+01  1.940058e+00
2.56502e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -2.173258e+01 -2.441332e+01  1.940058e+00
2.56502e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  7.501706e+00  2.917446e+00  1.940058e+00
3.51119e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -2.673600e+01 -2.760315e+01  1.640620e+00
3.51119e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  2.753290e+01  2.608458e+01  1.640620e+00
3.51119e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.960692e+01 -2.052840e+01  1.640620e+00
3.51119e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  6.854180e+00  2.958817e+00  1.640620e+00
4.80638e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -2.272285e+01 -2.276991e+01  1.411811e+00
4.80638e+01 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  2.221836e+01  2.466022e+01  1.411811e+00
